#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TUFA-2	CLPX2	3702.Q9ZT91	3702.F4K7F6	0.119	0	0	0	0.095	0	0	0.309	0.400
TUFA-2	OM64	3702.Q9ZT91	3702.F4KCL7	0.131	0	0	0	0.136	0.058	0	0.309	0.445
TUFA-2	KPR	3702.Q9ZT91	3702.F4KIN4	0	0	0	0	0	0	0	0.423	0.422
TUFA-2	rbcL	3702.Q9ZT91	3702.O03042	0	0	0	0	0.080	0	0	0.621	0.637
TUFA-2	SAHH1	3702.Q9ZT91	3702.O23255	0	0	0	0	0.552	0	0	0.378	0.709
TUFA-2	dl4665w	3702.Q9ZT91	3702.O23569	0	0	0	0	0.376	0	0	0.213	0.488
TUFA-2	CPN20	3702.Q9ZT91	3702.O65282	0	0	0	0	0.323	0	0	0.329	0.527
TUFA-2	CPN10-2	3702.Q9ZT91	3702.O80504	0	0	0	0	0.275	0	0	0.289	0.462
TUFA-2	PMDH1	3702.Q9ZT91	3702.O82399	0	0	0	0	0.409	0	0	0.213	0.514
TUFA-2	F2P3.7	3702.Q9ZT91	3702.O82499	0.122	0	0	0	0.720	0	0	0.437	0.849
TUFA-2	F11A3.3	3702.Q9ZT91	3702.O82662	0	0	0	0	0.243	0.044	0	0.237	0.400
TUFA-2	SDH1-1	3702.Q9ZT91	3702.O82663	0	0	0	0	0.303	0	0.114	0.347	0.562
TUFA-2	atpE	3702.Q9ZT91	3702.P09468	0.051	0	0	0	0.665	0	0	0.438	0.805
TUFA-2	TUFA	3702.Q9ZT91	3702.P17745	0	0	0.060	0.960	0	0	0.900	0.062	0.904
TUFA-2	atpB	3702.Q9ZT91	3702.P19366	0.042	0	0	0	0.529	0	0	0.464	0.737
TUFA-2	ACP2	3702.Q9ZT91	3702.P25701	0	0	0	0	0.411	0.261	0	0.212	0.627
TUFA-2	GAPA1	3702.Q9ZT91	3702.P25856	0	0	0	0	0.274	0	0	0.213	0.404
TUFA-2	GAPB	3702.Q9ZT91	3702.P25857	0	0	0	0	0.274	0	0	0.286	0.459
TUFA-2	GAPC1	3702.Q9ZT91	3702.P25858	0	0	0	0	0.304	0	0	0.533	0.661
TUFA-2	CPN60	3702.Q9ZT91	3702.P29197	0	0	0	0	0.292	0.055	0	0.420	0.579
TUFA-2	PGIC	3702.Q9ZT91	3702.P34795	0	0	0	0	0.234	0	0	0.321	0.458
TUFA-2	NRPB2	3702.Q9ZT91	3702.P38420	0.110	0	0	0	0.585	0	0	0.283	0.712
TUFA-2	EMB2360	3702.Q9ZT91	3702.P42770	0.045	0	0	0	0.251	0	0	0.348	0.493
TUFA-2	MT-CYB	3702.Q9ZT91	3702.P42792	0	0	0	0	0.321	0	0	0.314	0.514
TUFA-2	RPL8A	3702.Q9ZT91	3702.P46286	0.110	0	0	0	0.648	0.642	0.084	0.468	0.935
TUFA-2	IMPDH	3702.Q9ZT91	3702.P47996	0	0	0	0	0.267	0	0	0.409	0.548
TUFA-2	CTIMC	3702.Q9ZT91	3702.P48491	0.128	0	0	0	0.175	0	0	0.481	0.594
TUFA-2	F14G9.19	3702.Q9ZT91	3702.P50318	0	0	0	0	0.172	0.077	0	0.306	0.423
TUFA-2	rpoB	3702.Q9ZT91	3702.P50546	0.110	0.164	0	0	0.585	0	0	0.576	0.851
TUFA-2	ndhH	3702.Q9ZT91	3702.P56753	0	0	0	0	0.743	0	0	0.309	0.814
TUFA-2	ndhI	3702.Q9ZT91	3702.P56755	0	0	0	0	0.486	0.041	0	0	0.485
TUFA-2	atpA	3702.Q9ZT91	3702.P56757	0	0	0	0	0.675	0.050	0	0.639	0.879
TUFA-2	atpI	3702.Q9ZT91	3702.P56758	0.057	0	0	0	0.268	0	0	0.417	0.562
TUFA-2	atpF	3702.Q9ZT91	3702.P56759	0.047	0	0	0	0.720	0	0	0.472	0.846
TUFA-2	atpH	3702.Q9ZT91	3702.P56760	0.062	0	0	0	0.504	0	0	0.270	0.630
TUFA-2	psbD	3702.Q9ZT91	3702.P56761	0	0	0	0	0	0	0	0.509	0.509
TUFA-2	rpoA	3702.Q9ZT91	3702.P56762	0.108	0	0	0	0.570	0.614	0.098	0.672	0.948
TUFA-2	rpoC1	3702.Q9ZT91	3702.P56763	0.110	0.163	0	0	0.585	0	0	0.283	0.748
TUFA-2	rpoC2	3702.Q9ZT91	3702.P56764	0.110	0.002	0	0	0.585	0	0	0.490	0.795
TUFA-2	accD	3702.Q9ZT91	3702.P56765	0	0	0	0	0.080	0	0	0.426	0.450
TUFA-2	psaA	3702.Q9ZT91	3702.P56766	0	0	0	0	0	0	0	0.555	0.555
TUFA-2	psaB	3702.Q9ZT91	3702.P56767	0	0	0	0	0	0	0	0.441	0.441
TUFA-2	ccsA	3702.Q9ZT91	3702.P56770	0.046	0	0	0	0	0	0	0.627	0.629
TUFA-2	clpP1	3702.Q9ZT91	3702.P56772	0.044	0	0	0	0.342	0	0	0.436	0.614
TUFA-2	petB	3702.Q9ZT91	3702.P56773	0	0	0	0	0.321	0	0	0.377	0.559
TUFA-2	petD	3702.Q9ZT91	3702.P56774	0	0	0	0	0.321	0	0	0.350	0.540
TUFA-2	petG	3702.Q9ZT91	3702.P56775	0	0	0	0	0	0	0	0.565	0.565
TUFA-2	psbB	3702.Q9ZT91	3702.P56777	0	0	0	0	0.321	0	0	0.408	0.581
TUFA-2	psbE	3702.Q9ZT91	3702.P56779	0	0	0	0	0	0	0	0.484	0.484
TUFA-2	psbH	3702.Q9ZT91	3702.P56780	0	0	0	0	0	0	0	0.427	0.426
TUFA-2	psbK	3702.Q9ZT91	3702.P56782	0	0	0	0	0	0	0	0.486	0.486
TUFA-2	cemA	3702.Q9ZT91	3702.P56783	0	0	0	0	0	0	0	0.567	0.567
TUFA-2	rpl2-A	3702.Q9ZT91	3702.P56791	0.110	0	0	0	0.606	0.642	0.089	0.495	0.931
TUFA-2	rpl14	3702.Q9ZT91	3702.P56792	0.111	0	0	0	0.599	0.667	0	0.381	0.916
TUFA-2	rpl16	3702.Q9ZT91	3702.P56793	0.108	0	0	0	0.591	0.614	0.095	0.370	0.905
TUFA-2	rpl20	3702.Q9ZT91	3702.P56794	0	0	0	0	0.788	0.884	0.108	0.487	0.987
TUFA-2	rpl22	3702.Q9ZT91	3702.P56795	0.115	0	0	0	0.677	0.737	0.098	0.333	0.946
TUFA-2	rps2	3702.Q9ZT91	3702.P56797	0	0	0	0	0.720	0.789	0.108	0.371	0.962
TUFA-2	rps8	3702.Q9ZT91	3702.P56801	0.110	0	0	0	0.598	0.642	0	0.329	0.902
TUFA-2	rps11	3702.Q9ZT91	3702.P56802	0.108	0	0	0	0.570	0.614	0.098	0.318	0.892
TUFA-2	rps14	3702.Q9ZT91	3702.P56804	0.122	0	0	0	0.732	0.833	0.108	0.398	0.975
TUFA-2	rps15	3702.Q9ZT91	3702.P56805	0.111	0	0	0	0.561	0.667	0.095	0.243	0.894
TUFA-2	rps16	3702.Q9ZT91	3702.P56806	0.059	0	0	0	0.744	0.833	0.098	0.312	0.970
TUFA-2	rps18	3702.Q9ZT91	3702.P56807	0	0	0	0	0.141	0.408	0.095	0.198	0.581
TUFA-2	MDH2	3702.Q9ZT91	3702.P57106	0	0	0	0	0.358	0	0	0.213	0.473
TUFA-2	ATP9	3702.Q9ZT91	3702.P60112	0.062	0	0	0	0.504	0	0	0.276	0.634
TUFA-2	psbL	3702.Q9ZT91	3702.P60129	0	0	0	0	0	0	0	0.488	0.488
TUFA-2	COX1	3702.Q9ZT91	3702.P60620	0.144	0	0	0	0.507	0	0	0.228	0.646
TUFA-2	rps7-A	3702.Q9ZT91	3702.P61841	0.115	0	0	0	0.677	0.737	0.089	0.484	0.958
TUFA-2	psaC	3702.Q9ZT91	3702.P62090	0	0	0	0	0.188	0	0	0.322	0.426
TUFA-2	psbF	3702.Q9ZT91	3702.P62095	0	0	0	0	0	0	0	0.541	0.541
TUFA-2	psbN	3702.Q9ZT91	3702.P62113	0	0	0	0	0	0	0	0.493	0.493
TUFA-2	rpl36	3702.Q9ZT91	3702.P62117	0.128	0	0	0	0.830	0.884	0.108	0.512	0.991
TUFA-2	rps12-A	3702.Q9ZT91	3702.P62126	0.113	0	0	0	0.661	0.695	0.095	0.484	0.949
TUFA-2	F8L15_30	3702.Q9ZT91	3702.P68209	0	0	0	0	0.411	0	0	0.309	0.576
TUFA-2	psbA	3702.Q9ZT91	3702.P83755	0	0	0	0	0	0	0	0.588	0.588
TUFA-2	COX3	3702.Q9ZT91	3702.P92514	0.128	0	0	0	0.379	0	0	0.110	0.476
TUFA-2	RPS12	3702.Q9ZT91	3702.P92532	0.113	0	0	0	0.661	0.695	0.095	0.487	0.949
TUFA-2	ATP6-2	3702.Q9ZT91	3702.P92547	0.057	0	0	0	0.268	0	0	0.306	0.479
TUFA-2	ATPA	3702.Q9ZT91	3702.P92549	0	0	0	0	0.675	0.050	0	0.659	0.885
TUFA-2	RPS7	3702.Q9ZT91	3702.P92557	0.115	0	0	0	0.677	0.737	0.089	0.466	0.956
TUFA-2	ND1	3702.Q9ZT91	3702.P92558	0	0	0	0	0.213	0	0	0.280	0.409
TUFA-2	rps5	3702.Q9ZT91	3702.P93014	0.111	0	0	0	0.631	0.667	0.087	0.245	0.910
TUFA-2	IDH2	3702.Q9ZT91	3702.P93032	0	0	0	0	0.306	0	0	0.222	0.437
TUFA-2	ATP6-1	3702.Q9ZT91	3702.P93298	0.057	0	0	0	0.268	0	0	0.306	0.479
TUFA-2	NAD7	3702.Q9ZT91	3702.P93306	0	0	0	0	0.743	0	0	0.358	0.828
TUFA-2	RPL2	3702.Q9ZT91	3702.P93311	0.110	0	0	0	0.606	0.642	0.089	0.466	0.927
TUFA-2	ND4	3702.Q9ZT91	3702.P93313	0	0	0	0	0.188	0	0	0.321	0.425
TUFA-2	GK-1	3702.Q9ZT91	3702.P93757	0.119	0	0	0	0.165	0	0	0.309	0.447
TUFA-2	MDH1	3702.Q9ZT91	3702.P93819	0	0	0	0	0.360	0	0	0.213	0.474
TUFA-2	ATPC1	3702.Q9ZT91	3702.Q01908	0	0	0	0	0.602	0	0	0.199	0.667
TUFA-2	atp9	3702.Q9ZT91	3702.Q304C3	0.062	0	0	0	0.504	0	0	0.275	0.633
TUFA-2	PDH2	3702.Q9ZT91	3702.Q38799	0	0	0	0	0.287	0	0	0.219	0.419
TUFA-2	FTSH1	3702.Q9ZT91	3702.Q39102	0	0	0	0	0.155	0	0	0.558	0.611
TUFA-2	F21A20_180	3702.Q9ZT91	3702.Q39230	0.048	0	0	0	0.225	0.063	0	0.444	0.564
TUFA-2	BCCP1	3702.Q9ZT91	3702.Q42533	0	0	0	0	0.513	0.049	0	0.175	0.584
TUFA-2	YUP8H12R.37	3702.Q9ZT91	3702.Q42599	0	0	0	0	0.489	0.041	0	0	0.489
TUFA-2	GLN2	3702.Q9ZT91	3702.Q43127	0	0	0	0	0.107	0	0	0.364	0.408
TUFA-2	GAPCP2	3702.Q9ZT91	3702.Q5E924	0	0	0	0	0.298	0	0	0.507	0.639
TUFA-2	CLPX3	3702.Q9ZT91	3702.Q66GN9	0.119	0	0	0	0.098	0	0	0.309	0.403
TUFA-2	F10M23.250	3702.Q9ZT91	3702.Q8H107	0	0	0	0	0.248	0	0	0.294	0.446
TUFA-2	MDHNP_ARATH	3702.Q9ZT91	3702.Q8H1E2	0	0	0	0	0.358	0	0	0.213	0.473
TUFA-2	MKD15.11	3702.Q9ZT91	3702.Q8LAD2	0	0	0	0	0.395	0	0	0.309	0.564
TUFA-2	SDH2-2	3702.Q9ZT91	3702.Q8LB02	0	0	0	0	0.273	0	0	0.309	0.476
TUFA-2	SDH2-1	3702.Q9ZT91	3702.Q8LBZ7	0	0	0	0	0.271	0	0	0.309	0.474
TUFA-2	IDH1	3702.Q9ZT91	3702.Q8LFC0	0	0	0	0	0.298	0.131	0	0.222	0.484
TUFA-2	T15N1.80	3702.Q9ZT91	3702.Q8LPJ5	0	0	0	0	0.290	0	0	0.278	0.466
TUFA-2	OVA7	3702.Q9ZT91	3702.Q8RWT8	0.048	0	0	0	0.181	0.063	0	0.437	0.533
TUFA-2	TKL-1	3702.Q9ZT91	3702.Q8RWV0	0.045	0	0	0	0.273	0	0	0.319	0.486
TUFA-2	RPS1	3702.Q9ZT91	3702.Q93VC7	0	0	0	0	0.674	0.526	0	0.306	0.883
TUFA-2	ACO2-2	3702.Q9ZT91	3702.Q94A28	0	0	0	0	0.161	0	0	0.380	0.458
TUFA-2	AO	3702.Q9ZT91	3702.Q94AY1	0	0	0	0	0.281	0	0.114	0.317	0.526
TUFA-2	GK3	3702.Q9ZT91	3702.Q94JM2	0.119	0	0	0	0.165	0	0	0.309	0.447
TUFA-2	Q94KE3_ARATH	3702.Q9ZT91	3702.Q94KE3	0	0	0	0	0.256	0.078	0	0.198	0.402
TUFA-2	RPL16	3702.Q9ZT91	3702.Q95747	0.108	0	0	0	0.591	0.614	0.095	0.370	0.905
TUFA-2	ATPC	3702.Q9ZT91	3702.Q96250	0	0	0	0	0.620	0	0	0.234	0.697
TUFA-2	ETFA	3702.Q9ZT91	3702.Q9C6I6	0	0	0	0	0.229	0	0	0.452	0.559
TUFA-2	MBK5.16	3702.Q9ZT91	3702.Q9FFP6	0	0	0	0	0.262	0.078	0	0.198	0.407
TUFA-2	SDH2-3	3702.Q9ZT91	3702.Q9FJP9	0	0	0	0	0.271	0	0	0.309	0.474
TUFA-2	MDH3	3702.Q9ZT91	3702.Q9FJU0	0	0	0	0	0.358	0	0	0.213	0.473
TUFA-2	MPA24.10	3702.Q9ZT91	3702.Q9FLH2	0	0	0	0	0.250	0	0	0.309	0.460
TUFA-2	MCO15.2	3702.Q9ZT91	3702.Q9FLQ4	0	0	0	0	0.306	0	0	0.235	0.446
TUFA-2	MCD7.8	3702.Q9ZT91	3702.Q9FM97	0	0	0	0	0.286	0.078	0	0.198	0.426
TUFA-2	GATB	3702.Q9ZT91	3702.Q9FV81	0.113	0	0	0	0.271	0	0	0.293	0.502
TUFA-2	GAPC2	3702.Q9ZT91	3702.Q9FX54	0	0	0	0	0.295	0	0	0.511	0.641
TUFA-2	F19K19.1	3702.Q9ZT91	3702.Q9FX83	0	0	0	0	0.486	0.041	0	0	0.485
TUFA-2	PGK1	3702.Q9ZT91	3702.Q9LD57	0	0	0	0	0.172	0.077	0	0.392	0.495
TUFA-2	HSP70-4	3702.Q9ZT91	3702.Q9LHA8	0	0	0	0	0.058	0	0	0.418	0.429
TUFA-2	SAHH2	3702.Q9ZT91	3702.Q9LK36	0	0	0	0	0.531	0	0	0.524	0.767
TUFA-2	MMDH2	3702.Q9ZT91	3702.Q9LKA3	0	0	0	0	0.427	0	0	0.213	0.530
TUFA-2	BCCP2	3702.Q9ZT91	3702.Q9LLC1	0	0	0	0	0.523	0.049	0	0.175	0.593
TUFA-2	F5K20_210	3702.Q9ZT91	3702.Q9M335	0	0	0	0	0.409	0	0	0.213	0.514
TUFA-2	LPD2-2	3702.Q9ZT91	3702.Q9M5K2	0.045	0	0	0	0.309	0	0	0.242	0.456
TUFA-2	LPD1-2	3702.Q9ZT91	3702.Q9M5K3	0.045	0	0	0	0.296	0	0	0.242	0.446
TUFA-2	GK-2	3702.Q9ZT91	3702.Q9M682	0.119	0	0	0	0.165	0	0	0.309	0.447
TUFA-2	PDE338	3702.Q9ZT91	3702.Q9M9H4	0	0	0	0	0.672	0.526	0	0.306	0.882
TUFA-2	RPL11	3702.Q9ZT91	3702.Q9MAP3	0.113	0	0	0	0.661	0.695	0.098	0.357	0.937
TUFA-2	CLPP5	3702.Q9ZT91	3702.Q9S834	0.044	0	0	0	0.342	0	0	0.222	0.467
TUFA-2	F3O9.15	3702.Q9ZT91	3702.Q9SA34	0	0	0	0	0.200	0	0	0.409	0.507
TUFA-2	PGK3	3702.Q9ZT91	3702.Q9SAJ4	0	0	0	0	0.222	0.077	0	0.396	0.529
TUFA-2	GAPCP1	3702.Q9ZT91	3702.Q9SAJ6	0	0	0	0	0.309	0	0	0.506	0.644
TUFA-2	BCDH_BETA1	3702.Q9ZT91	3702.Q9SAV3	0	0	0	0	0.204	0	0	0.436	0.532
TUFA-2	ACO3	3702.Q9ZT91	3702.Q9SIB9	0	0	0	0	0.169	0	0	0.335	0.424
TUFA-2	F1O11.21	3702.Q9ZT91	3702.Q9SJQ0	0	0	0	0	0.278	0.078	0	0.198	0.419
TUFA-2	TIM	3702.Q9ZT91	3702.Q9SKP6	0.128	0	0	0	0.162	0	0	0.478	0.585
TUFA-2	ICDH	3702.Q9ZT91	3702.Q9SLK0	0	0	0	0	0.275	0	0	0.278	0.454
TUFA-2	rps14-2	3702.Q9ZT91	3702.Q9SMX4	0.122	0	0	0	0.732	0.833	0.108	0.398	0.975
TUFA-2	MDH	3702.Q9ZT91	3702.Q9SN86	0	0	0	0	0.433	0	0	0.213	0.534
TUFA-2	CICDH	3702.Q9ZT91	3702.Q9SRZ6	0	0	0	0	0.275	0	0	0.306	0.475
TUFA-2	ATPD	3702.Q9ZT91	3702.Q9SSS9	0.042	0	0	0	0.677	0	0	0.296	0.763
TUFA-2	CLPP3	3702.Q9ZT91	3702.Q9SXJ6	0.044	0	0	0	0.342	0	0	0.222	0.467
TUFA-2	PMDH2	3702.Q9ZT91	3702.Q9ZP05	0	0	0	0	0.409	0	0	0.213	0.514
TUFA-2	MMDH1	3702.Q9ZT91	3702.Q9ZP06	0	0	0	0	0.455	0	0	0.213	0.552
TUFA-2	SDH1-2	3702.Q9ZT91	3702.Q9ZPX5	0	0	0	0	0.281	0	0.114	0.386	0.574
TUFA-2	petC	3702.Q9ZT91	3702.Q9ZR03	0	0	0	0	0.288	0	0	0.346	0.514
TUFA-2	SIGD	3702.Q9ZT91	3702.Q9ZSL6	0.068	0	0	0	0.053	0	0	0.411	0.434
VEL3	ACS	3702.F4IRH5	3702.B9DGD6	0.072	0	0	0	0.260	0	0.334	0.117	0.542
VEL3	ACC2	3702.F4IRH5	3702.F4I1L3	0.060	0	0	0	0	0	0.392	0.170	0.484
VEL3	T10O22.24	3702.F4IRH5	3702.F4IAP5	0.096	0	0	0	0.062	0.454	0.564	0.211	0.811
VEL3	F4INE2_ARATH	3702.F4IRH5	3702.F4INE2	0.078	0	0	0	0.241	0	0.334	0.117	0.533
VEL3	MLS	3702.F4IRH5	3702.Q9LZC3	0	0	0	0	0.292	0	0	0.206	0.413
VEL3	rps19	3702.F4IRH5	3702.P56808	0	0	0	0	0	0.414	0	0	0.414
VEL3	rps14	3702.F4IRH5	3702.P56804	0	0	0	0	0	0.414	0	0	0.414
VEL3	RPS19	3702.F4IRH5	3702.P39697	0	0	0	0	0	0.414	0	0	0.414
VEL3	rps16	3702.F4IRH5	3702.P56806	0	0	0	0	0	0.415	0	0	0.414
VEL3	rps14-2	3702.F4IRH5	3702.Q9SMX4	0	0	0	0	0	0.414	0	0	0.414
VEL3	rps15	3702.F4IRH5	3702.P56805	0	0	0	0	0	0.414	0	0.049	0.418
VEL3	rps18	3702.F4IRH5	3702.P56807	0	0	0	0	0	0.414	0	0.063	0.427
VEL3	ACO3	3702.F4IRH5	3702.Q9SIB9	0	0	0	0	0.081	0.363	0	0.122	0.441
VEL3	ACO2-2	3702.F4IRH5	3702.Q94A28	0	0	0	0	0.081	0.363	0	0.122	0.441
VEL3	ACO1	3702.F4IRH5	3702.Q42560	0	0	0	0	0.081	0.363	0	0.122	0.441
VEL3	MFDR	3702.F4IRH5	3702.Q8W3L1	0.068	0	0	0	0.067	0	0.280	0.221	0.447
VEL3	ECHIA	3702.F4IRH5	3702.Q6NL24	0	0	0	0	0.119	0.049	0.384	0.063	0.451
VEL3	MENB	3702.F4IRH5	3702.Q8GYN9	0	0	0	0	0.119	0.049	0.384	0.063	0.451
VEL3	EMB3147	3702.F4IRH5	3702.Q8RU07	0.108	0	0	0	0.287	0	0	0.211	0.454
VEL3	ACC1	3702.F4IRH5	3702.Q38970	0.060	0	0	0	0	0	0.392	0.170	0.484
VEL3	IPMS2	3702.F4IRH5	3702.Q9C550	0.078	0	0	0	0.182	0	0.334	0.117	0.497
VEL3	HMGCL	3702.F4IRH5	3702.O81027	0.078	0	0	0	0.182	0	0.334	0.117	0.497
VEL3	MAM1	3702.F4IRH5	3702.Q9FG67	0.078	0	0	0	0.182	0	0.334	0.117	0.497
VEL3	MAM3	3702.F4IRH5	3702.Q9FN52	0.078	0	0	0	0.182	0	0.334	0.117	0.497
VEL3	IPMS1	3702.F4IRH5	3702.Q9LPR4	0.078	0	0	0	0.182	0	0.334	0.117	0.497
VEL3	rpoA	3702.F4IRH5	3702.P56762	0	0	0	0	0	0.503	0	0	0.503
VEL3	rpl36	3702.F4IRH5	3702.P62117	0	0	0	0	0	0.503	0	0	0.503
VEL3	rps11	3702.F4IRH5	3702.P56802	0	0	0	0	0	0.503	0	0	0.503
VEL3	VIL1	3702.F4IRH5	3702.Q9LHF5	0	0	0	0.685	0	0	0	0.514	0.514
VEL3	EFL3	3702.F4IRH5	3702.Q8S8F5	0.081	0	0	0	0.195	0.050	0.351	0.122	0.526
VEL3	Q9LDF5_ARATH	3702.F4IRH5	3702.Q9LDF5	0.081	0	0	0	0.195	0.050	0.351	0.122	0.526
VEL3	EFL2	3702.F4IRH5	3702.Q94BS8	0.081	0	0	0	0.195	0.050	0.351	0.122	0.526
VEL3	EFL4	3702.F4IRH5	3702.Q570U6	0.081	0	0	0	0.195	0.050	0.351	0.122	0.526
VEL3	rbcL	3702.F4IRH5	3702.O03042	0.078	0	0	0	0.241	0	0.334	0.117	0.533
VEL3	MCCB	3702.F4IRH5	3702.Q9LDD8	0.078	0	0	0	0.241	0	0.334	0.117	0.533
VEL3	M280_ARATH	3702.F4IRH5	3702.P93292	0.078	0	0	0	0.241	0	0.334	0.117	0.533
VEL3	accD	3702.F4IRH5	3702.P56765	0.078	0	0	0	0.241	0	0.334	0.117	0.533
VEL3	ACX2	3702.F4IRH5	3702.O65201	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
VEL3	ACX3.2	3702.F4IRH5	3702.Q9LMI7	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
VEL3	ACX1.2	3702.F4IRH5	3702.Q9ZQP2	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
VEL3	ACX1	3702.F4IRH5	3702.O65202	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
VEL3	F3E22.17	3702.F4IRH5	3702.P0CZ24	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
VEL3	ACX3	3702.F4IRH5	3702.P0CZ23	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
VEL3	IVD	3702.F4IRH5	3702.Q9SWG0	0.071	0	0	0	0.321	0.076	0.266	0.123	0.556
VEL3	F4I10.70	3702.F4IRH5	3702.Q93ZF7	0.071	0	0	0	0.321	0.076	0.266	0.123	0.556
VEL3	ACX4	3702.F4IRH5	3702.Q96329	0.071	0	0	0	0.321	0.076	0.266	0.136	0.562
VEL3	HPD	3702.F4IRH5	3702.P93836	0.108	0	0	0	0.122	0	0.395	0.212	0.576
VEL3	CAC2	3702.F4IRH5	3702.O04983	0.099	0	0	0	0.175	0.058	0.392	0.168	0.581
VEL3	MCCA	3702.F4IRH5	3702.Q42523	0.099	0	0	0	0.175	0.058	0.392	0.168	0.581
VEL3	SCP2	3702.F4IRH5	3702.Q9FMN0	0.087	0	0	0	0.253	0.059	0.368	0.145	0.589
VEL3	ECH2	3702.F4IRH5	3702.Q8VYI3	0.087	0	0	0	0.258	0.059	0.368	0.145	0.592
VEL3	Q9FJI2_ARATH	3702.F4IRH5	3702.Q9FJI2	0.087	0	0	0	0.258	0.059	0.368	0.145	0.592
VEL3	rps2	3702.F4IRH5	3702.P56797	0	0	0	0	0	0.544	0	0.155	0.598
VEL3	VIN3	3702.F4IRH5	3702.Q9FIE3	0	0	0	0.669	0	0	0	0.601	0.601
VEL3	ETFA	3702.F4IRH5	3702.Q9C6I6	0.108	0	0	0	0.170	0.057	0.473	0.222	0.661
VEL3	KAT5	3702.F4IRH5	3702.Q570C8	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
VEL3	PED1	3702.F4IRH5	3702.Q56WD9	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
VEL3	AACT1	3702.F4IRH5	3702.Q9FIK7	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
VEL3	AAT1	3702.F4IRH5	3702.Q8S4Y1	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
VEL3	KAT1-2	3702.F4IRH5	3702.Q8LF48	0.078	0	0	0	0.383	0.406	0.334	0.117	0.765
VIL1	ACS	3702.Q9LHF5	3702.B9DGD6	0.072	0	0	0	0.260	0	0.334	0.117	0.542
VIL1	ACC2	3702.Q9LHF5	3702.F4I1L3	0.060	0	0	0	0	0	0.392	0.170	0.484
VIL1	T10O22.24	3702.Q9LHF5	3702.F4IAP5	0.096	0	0	0	0.062	0.454	0.564	0.211	0.811
VIL1	F4INE2_ARATH	3702.Q9LHF5	3702.F4INE2	0.078	0	0	0	0.241	0	0.334	0.117	0.533
VIL1	VEL3	3702.Q9LHF5	3702.F4IRH5	0	0	0	0.685	0	0	0	0.514	0.514
VIL1	rbcL	3702.Q9LHF5	3702.O03042	0.078	0	0	0	0.241	0	0.334	0.117	0.533
VIL1	CAC2	3702.Q9LHF5	3702.O04983	0.099	0	0	0	0.175	0.058	0.392	0.168	0.581
VIL1	ACX2	3702.Q9LHF5	3702.O65201	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
VIL1	ACX1	3702.Q9LHF5	3702.O65202	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
VIL1	HMGCL	3702.Q9LHF5	3702.O81027	0.078	0	0	0	0.182	0	0.334	0.117	0.497
VIL1	ACX3	3702.Q9LHF5	3702.P0CZ23	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
VIL1	F3E22.17	3702.Q9LHF5	3702.P0CZ24	0.071	0	0	0	0.321	0.076	0.266	0.097	0.543
VIL1	RPS19	3702.Q9LHF5	3702.P39697	0	0	0	0	0	0.414	0	0	0.414
VIL1	rpoA	3702.Q9LHF5	3702.P56762	0	0	0	0	0	0.503	0	0	0.503
VIL1	accD	3702.Q9LHF5	3702.P56765	0.078	0	0	0	0.241	0	0.334	0.117	0.533
VIL1	rps2	3702.Q9LHF5	3702.P56797	0	0	0	0	0	0.544	0	0.123	0.582
VIL1	rps11	3702.Q9LHF5	3702.P56802	0	0	0	0	0	0.503	0	0	0.503
VIL1	rps14	3702.Q9LHF5	3702.P56804	0	0	0	0	0	0.414	0	0	0.414
VIL1	rps15	3702.Q9LHF5	3702.P56805	0	0	0	0	0	0.414	0	0.049	0.418
VIL1	rps16	3702.Q9LHF5	3702.P56806	0	0	0	0	0	0.415	0	0	0.414
VIL1	rps18	3702.Q9LHF5	3702.P56807	0	0	0	0	0	0.414	0	0.063	0.427
VIL1	rps19	3702.Q9LHF5	3702.P56808	0	0	0	0	0	0.414	0	0	0.414
VIL1	rpl36	3702.Q9LHF5	3702.P62117	0	0	0	0	0	0.503	0	0	0.503
VIL1	M280_ARATH	3702.Q9LHF5	3702.P93292	0.078	0	0	0	0.241	0	0.334	0.117	0.533
VIL1	HPD	3702.Q9LHF5	3702.P93836	0.108	0	0	0	0.122	0	0.395	0.212	0.576
VIL1	ACC1	3702.Q9LHF5	3702.Q38970	0.060	0	0	0	0	0	0.392	0.170	0.484
VIL1	MCCA	3702.Q9LHF5	3702.Q42523	0.099	0	0	0	0.175	0.058	0.392	0.168	0.581
